char_id,char_name,char_lv,char_rank,char_type,atk_dmg,atk_speed,atk_range,atk_addcount,bullet_count,bullet_speed,char_hp,crt_chance,crt_dmg,skill_id1,skill_id2,skill_id3,skill_id4,skill_id5,skill_id6,Info,image_PrefabName,data_AssetName,bullet_PrefabName,projectile_AssetName,hitEffect_AssetName,card_imageName,icon_imageName
14050504,지안,5,4,5,48,0.8,14,13,1,8,640,13.5,2.3,32118,31209,0,0,0,0,"키 : 168cm\n나이 : 만 19세\n성격 : 냉철한 완벽주의자, 츤데레\n배경 : 세라가 있었던 소속사에 나중에 입사하게 된 연습생으로, 연습생 선배였던 세라가 아끼던 동생이다. 데뷔를 기다리며 전 소속사에 남아있다가 이후 세라의 설득으로 현재는 하트 스테이지에 합류했다. 지안은 세라가 사기를 당했다고 생각하여 처음에는 반신반의 했지만 이후 하트 스테이지 멤버들의 의견을 존중하면서 마음을 열게 됐다.",JianCharacter,jian35,baseBullet,GreenHeartProjectile,GreenHeartHit,FDjian,jianicon
14060504,지안,6,4,5,52,0.83,14.3,14,1,8,680,15.5,2.4,32118,31209,0,0,0,0,"키 : 168cm\n나이 : 만 19세\n성격 : 냉철한 완벽주의자, 츤데레\n배경 : 세라가 있었던 소속사에 나중에 입사하게 된 연습생으로, 연습생 선배였던 세라가 아끼던 동생이다. 데뷔를 기다리며 전 소속사에 남아있다가 이후 세라의 설득으로 현재는 하트 스테이지에 합류했다. 지안은 세라가 사기를 당했다고 생각하여 처음에는 반신반의 했지만 이후 하트 스테이지 멤버들의 의견을 존중하면서 마음을 열게 됐다.",JianCharacter,jian36,baseBullet,GreenHeartProjectile,GreenHeartHit,FDjian,jianicon
14070504,지안,7,4,5,56,0.86,14.6,15,1,8,720,17.9,2.52,32118,31209,0,0,0,0,"키 : 168cm\n나이 : 만 19세\n성격 : 냉철한 완벽주의자, 츤데레\n배경 : 세라가 있었던 소속사에 나중에 입사하게 된 연습생으로, 연습생 선배였던 세라가 아끼던 동생이다. 데뷔를 기다리며 전 소속사에 남아있다가 이후 세라의 설득으로 현재는 하트 스테이지에 합류했다. 지안은 세라가 사기를 당했다고 생각하여 처음에는 반신반의 했지만 이후 하트 스테이지 멤버들의 의견을 존중하면서 마음을 열게 됐다.",JianCharacter,jian37,baseBullet,GreenHeartProjectile,GreenHeartHit,FDjian,jianicon
14080504,지안,8,4,5,60,0.89,14.8,16,1,8,760,20.5,2.65,32118,31209,0,0,0,0,"키 : 168cm\n나이 : 만 19세\n성격 : 냉철한 완벽주의자, 츤데레\n배경 : 세라가 있었던 소속사에 나중에 입사하게 된 연습생으로, 연습생 선배였던 세라가 아끼던 동생이다. 데뷔를 기다리며 전 소속사에 남아있다가 이후 세라의 설득으로 현재는 하트 스테이지에 합류했다. 지안은 세라가 사기를 당했다고 생각하여 처음에는 반신반의 했지만 이후 하트 스테이지 멤버들의 의견을 존중하면서 마음을 열게 됐다.",JianCharacter,jian38,baseBullet,GreenHeartProjectile,GreenHeartHit,FDjian,jianicon
14090504,지안,9,4,5,64,0.92,15.1,17,1,8,800,23.5,2.8,32118,31209,0,0,0,0,"키 : 168cm\n나이 : 만 19세\n성격 : 냉철한 완벽주의자, 츤데레\n배경 : 세라가 있었던 소속사에 나중에 입사하게 된 연습생으로, 연습생 선배였던 세라가 아끼던 동생이다. 데뷔를 기다리며 전 소속사에 남아있다가 이후 세라의 설득으로 현재는 하트 스테이지에 합류했다. 지안은 세라가 사기를 당했다고 생각하여 처음에는 반신반의 했지만 이후 하트 스테이지 멤버들의 의견을 존중하면서 마음을 열게 됐다.",JianCharacter,jian39,baseBullet,GreenHeartProjectile,GreenHeartHit,FDjian,jianicon
14100504,지안,10,4,5,68,0.95,15.3,18,1,8,840,26.8,2.97,32118,31209,0,0,0,0,"키 : 168cm\n나이 : 만 19세\n성격 : 냉철한 완벽주의자, 츤데레\n배경 : 세라가 있었던 소속사에 나중에 입사하게 된 연습생으로, 연습생 선배였던 세라가 아끼던 동생이다. 데뷔를 기다리며 전 소속사에 남아있다가 이후 세라의 설득으로 현재는 하트 스테이지에 합류했다. 지안은 세라가 사기를 당했다고 생각하여 처음에는 반신반의 했지만 이후 하트 스테이지 멤버들의 의견을 존중하면서 마음을 열게 됐다.",JianCharacter,jian40,baseBullet,GreenHeartProjectile,GreenHeartHit,FDjian,jianicon
11010105,승아,1,1,1,22,0.6,10,3,1,8,300,6.7,1.49,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga1,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11020105,승아,2,1,1,28,0.63,10.3,4,1,8,320,7.3,1.51,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga2,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11030105,승아,3,1,1,34,0.66,10.6,5,1,8,340,8.1,1.55,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga3,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11040105,승아,4,1,1,40,0.69,10.8,6,1,8,360,9.1,1.61,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga4,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11050105,승아,5,1,1,46,0.72,11,7,1,8,380,10.4,1.67,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga5,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11060105,승아,6,1,1,52,0.75,11.1,8,1,8,400,12,1.75,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga6,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11070105,승아,7,1,1,58,0.78,11.1,9,1,8,420,13.8,1.84,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga7,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11080105,승아,8,1,1,64,0.81,11.2,10,1,8,440,15.8,1.94,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga8,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11090105,승아,9,1,1,70,0.84,11.2,11,1,8,460,18.1,2.06,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga9,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
11100105,승아,10,1,1,76,0.87,11.4,12,1,8,480,20.7,2.18,32301,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga10,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12010105,승아,1,2,1,26,0.62,11,5,1,8,320,7.4,1.63,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga11,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12020105,승아,2,2,1,32,0.65,11.4,6,1,8,340,8,1.66,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga12,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12030105,승아,3,2,1,38,0.68,11.7,7,1,8,360,8.9,1.71,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga13,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12040105,승아,4,2,1,44,0.71,11.9,8,1,8,380,10,1.77,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga14,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12050105,승아,5,2,1,50,0.74,12.1,9,1,8,400,11.4,1.84,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga15,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12060105,승아,6,2,1,56,0.77,12.2,10,1,8,420,13.1,1.92,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga16,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12070105,승아,7,2,1,62,0.8,12.3,11,1,8,440,15.1,2.02,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga17,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12080105,승아,8,2,1,68,0.83,12.3,12,1,8,460,17.4,2.13,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga18,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
12090105,승아,9,2,1,74,0.86,12.4,13,1,8,480,19.9,2.26,32302,31210,0,0,0,0,"키 : 160cm\n나이 : 만 17세\n성격 : 무표정하지만 감정 풍부한 신비주의자\n배경 : 승아는 어릴 때부터 몸이 약해 또래와 어울릴 기회가 적었지만, 커가면서 다른 사람의 감정을 유난히 잘 알아차리는 능력을 가지게 된다. 천사는 이 능력을 인간들 중 감정 에너지에 민감한 희귀한 특성으로 판단했고, 데스모니카에게 쉽게 노출될 위험이 커 하트 스테이지에 합류시켜 집중 관리 대상으로 보호한다.",SeungaCharacter,seunga19,baseBullet,PinkHeartProjectile,PinkHeartHit,FDseungah,seungahicon
